gene	module	isHub
MLOC_34073.1	004_15d124	TRUE
MLOC_34123.1	004_15d124	TRUE
MLOC_34200.3	004_15d124	TRUE
MLOC_34231.1	004_15d124	TRUE
MLOC_34269	004_15d124	TRUE
MLOC_34278.1	004_15d124	TRUE
MLOC_34287	004_15d124	TRUE
MLOC_34321.4	004_15d124	TRUE
MLOC_34347.1	004_15d124	TRUE
MLOC_3436.1	004_15d124	TRUE
MLOC_34475.1	004_15d124	TRUE
MLOC_34481	004_15d124	TRUE
MLOC_34482	004_15d124	TRUE
MLOC_3449.1	004_15d124	TRUE
MLOC_34493.1	004_15d124	TRUE
MLOC_34537.1	004_15d124	TRUE
MLOC_34563.1	004_15d124	TRUE
MLOC_34586.1	004_15d124	TRUE
MLOC_34614	004_15d124	TRUE
MLOC_34619	004_15d124	TRUE
MLOC_34679	004_15d124	TRUE
MLOC_3468.1	004_15d124	TRUE
MLOC_34683.2	004_15d124	TRUE
MLOC_34747.1	004_15d124	TRUE
MLOC_34798	004_15d124	TRUE
MLOC_34903.1	004_15d124	TRUE
MLOC_34904.1	004_15d124	TRUE
MLOC_34976.1	004_15d124	TRUE
MLOC_34983.1	004_15d124	TRUE
MLOC_34990	004_15d124	TRUE
MLOC_35037.1	004_15d124	TRUE
MLOC_35080.1	004_15d124	TRUE
MLOC_35082.1	004_15d124	TRUE
MLOC_35099	004_15d124	TRUE
MLOC_351.5	004_15d124	TRUE
MLOC_35182.1	004_15d124	TRUE
MLOC_35217.1	004_15d124	TRUE
MLOC_35230.1	004_15d124	TRUE
MLOC_35257	004_15d124	TRUE
MLOC_35275	004_15d124	TRUE
MLOC_3528.1	004_15d124	TRUE
MLOC_35341.1	004_15d124	TRUE
MLOC_35410	004_15d124	TRUE
MLOC_35423.1	004_15d124	TRUE
MLOC_35455.1	004_15d124	TRUE
MLOC_35458.1	004_15d124	TRUE
MLOC_35482.1	004_15d124	TRUE
MLOC_3550.1	004_15d124	TRUE
MLOC_35517.1	004_15d124	TRUE
MLOC_35589.1	004_15d124	TRUE
MLOC_35614.1	004_15d124	TRUE
MLOC_35704.1	004_15d124	TRUE
MLOC_35713.1	004_15d124	TRUE
MLOC_35716.1	004_15d124	TRUE
MLOC_35804.1	004_15d124	TRUE
MLOC_35805.1	004_15d124	TRUE
MLOC_35998.1	004_15d124	TRUE
MLOC_36000.1	004_15d124	TRUE
MLOC_36097.1	004_15d124	TRUE
MLOC_36131.1	004_15d124	TRUE
MLOC_36177.1	004_15d124	TRUE
MLOC_36262	004_15d124	TRUE
MLOC_3627	004_15d124	TRUE
MLOC_36327.1	004_15d124	TRUE
MLOC_36374.1	004_15d124	TRUE
MLOC_36379.1	004_15d124	TRUE
MLOC_36388.5	004_15d124	TRUE
MLOC_36410.1	004_15d124	TRUE
MLOC_36424.1	004_15d124	TRUE
MLOC_36463.2	004_15d124	TRUE
MLOC_36465	004_15d124	TRUE
MLOC_36491	004_15d124	TRUE
MLOC_36501.1	004_15d124	TRUE
MLOC_36519	004_15d124	TRUE
MLOC_36530.1	004_15d124	TRUE
MLOC_36572.2	004_15d124	TRUE
MLOC_36573	004_15d124	TRUE
MLOC_36594	004_15d124	TRUE
MLOC_36612.1	004_15d124	TRUE
MLOC_36614.2	004_15d124	TRUE
MLOC_36625.1	004_15d124	TRUE
MLOC_36653.1	004_15d124	TRUE
MLOC_36655.1	004_15d124	TRUE
MLOC_36677.1	004_15d124	TRUE
MLOC_36700.1	004_15d124	TRUE
MLOC_36711	004_15d124	TRUE
MLOC_36743.5	004_15d124	TRUE
MLOC_36752.2	004_15d124	TRUE
MLOC_36809.2	004_15d124	TRUE
MLOC_36812.1	004_15d124	TRUE
MLOC_3682.1	004_15d124	TRUE
MLOC_36846.1	004_15d124	TRUE
MLOC_3685.2	004_15d124	TRUE
MLOC_3686.1	004_15d124	TRUE
MLOC_36879	004_15d124	TRUE
MLOC_36919.1	004_15d124	TRUE
MLOC_36921.1	004_15d124	TRUE
MLOC_36926.1	004_15d124	TRUE
MLOC_36942	004_15d124	TRUE
MLOC_36959	004_15d124	TRUE
MLOC_36995.1	004_15d124	TRUE
MLOC_3701.1	004_15d124	TRUE
MLOC_37025.2	004_15d124	TRUE
MLOC_37037.1	004_15d124	TRUE
MLOC_37072.1	004_15d124	TRUE
MLOC_37082.1	004_15d124	TRUE
MLOC_37087.1	004_15d124	TRUE
MLOC_37133.3	004_15d124	TRUE
MLOC_37167	004_15d124	TRUE
MLOC_37204	004_15d124	TRUE
MLOC_37228.1	004_15d124	TRUE
MLOC_37233	004_15d124	TRUE
MLOC_37236	004_15d124	TRUE
MLOC_37242.1	004_15d124	TRUE
MLOC_37284.4	004_15d124	TRUE
MLOC_37360.1	004_15d124	TRUE
MLOC_37372.1	004_15d124	TRUE
MLOC_37390.2	004_15d124	TRUE
MLOC_3742.1	004_15d124	TRUE
MLOC_37443	004_15d124	TRUE
MLOC_37446.1	004_15d124	TRUE
MLOC_37454.1	004_15d124	TRUE
MLOC_37492.1	004_15d124	TRUE
MLOC_37570.1	004_15d124	TRUE
MLOC_37579.1	004_15d124	TRUE
MLOC_37581	004_15d124	TRUE
MLOC_37586.1	004_15d124	TRUE
MLOC_37645.1	004_15d124	TRUE
MLOC_37652.5	004_15d124	TRUE
MLOC_37653.2	004_15d124	TRUE
MLOC_37665	004_15d124	TRUE
MLOC_37679.1	004_15d124	TRUE
MLOC_37705.2	004_15d124	TRUE
MLOC_3773.1	004_15d124	TRUE
MLOC_37762.1	004_15d124	TRUE
MLOC_37816.1	004_15d124	TRUE
MLOC_37883	004_15d124	TRUE
MLOC_37913.2	004_15d124	TRUE
MLOC_37921.1	004_15d124	TRUE
MLOC_37987.1	004_15d124	TRUE
MLOC_37997	004_15d124	TRUE
MLOC_3801.1	004_15d124	TRUE
MLOC_38019	004_15d124	TRUE
MLOC_3802.1	004_15d124	TRUE
MLOC_38029	004_15d124	TRUE
MLOC_38044	004_15d124	TRUE
MLOC_38198.2	004_15d124	TRUE
MLOC_38218.1	004_15d124	TRUE
MLOC_38243	004_15d124	TRUE
MLOC_38318.1	004_15d124	TRUE
MLOC_38368.1	004_15d124	TRUE
MLOC_38373	004_15d124	TRUE
MLOC_38418.1	004_15d124	TRUE
MLOC_38452	004_15d124	TRUE
MLOC_38489.2	004_15d124	TRUE
MLOC_38528.2	004_15d124	TRUE
MLOC_38560.1	004_15d124	TRUE
MLOC_38561	004_15d124	TRUE
MLOC_38601.1	004_15d124	TRUE
MLOC_38654.2	004_15d124	TRUE
MLOC_38673.1	004_15d124	TRUE
MLOC_38674.1	004_15d124	TRUE
MLOC_3872.1	004_15d124	TRUE
MLOC_38808.1	004_15d124	TRUE
MLOC_3881.1	004_15d124	TRUE
MLOC_38815.1	004_15d124	TRUE
MLOC_38855.1	004_15d124	TRUE
MLOC_3894.1	004_15d124	TRUE
MLOC_38985.1	004_15d124	TRUE
MLOC_38994	004_15d124	TRUE
MLOC_39081	004_15d124	TRUE
MLOC_39183.1	004_15d124	TRUE
MLOC_39399.1	004_15d124	TRUE
MLOC_3948.1	004_15d124	TRUE
MLOC_39504	004_15d124	TRUE
MLOC_39511.4	004_15d124	TRUE
MLOC_39658	004_15d124	TRUE
MLOC_39686.1	004_15d124	TRUE
MLOC_3971.1	004_15d124	TRUE
MLOC_39743.1	004_15d124	TRUE
MLOC_3977.2	004_15d124	TRUE
MLOC_39833	004_15d124	TRUE
MLOC_39835	004_15d124	TRUE
MLOC_3986.1	004_15d124	TRUE
MLOC_39907	004_15d124	TRUE
MLOC_3997	004_15d124	TRUE
MLOC_39993	004_15d124	TRUE
MLOC_4000	004_15d124	TRUE
MLOC_40019.1	004_15d124	TRUE
MLOC_40020.2	004_15d124	TRUE
MLOC_40056.1	004_15d124	TRUE
MLOC_40067.1	004_15d124	TRUE
MLOC_4008.2	004_15d124	TRUE
MLOC_40121.1	004_15d124	TRUE
MLOC_40219.1	004_15d124	TRUE
MLOC_40225.2	004_15d124	TRUE
MLOC_40425.1	004_15d124	TRUE
MLOC_40443.1	004_15d124	TRUE
MLOC_40499.1	004_15d124	TRUE
MLOC_40510	004_15d124	TRUE
MLOC_40529.1	004_15d124	TRUE
MLOC_4063.1	004_15d124	TRUE
MLOC_4070.1	004_15d124	TRUE
MLOC_40742.1	004_15d124	TRUE
MLOC_40786.1	004_15d124	TRUE
MLOC_40871.2	004_15d124	TRUE
MLOC_40874.1	004_15d124	TRUE
MLOC_4088.1	004_15d124	TRUE
MLOC_40899	004_15d124	TRUE
MLOC_4093.4	004_15d124	TRUE
MLOC_40983.1	004_15d124	TRUE
MLOC_4101.1	004_15d124	TRUE
MLOC_4113.1	004_15d124	TRUE
MLOC_4115.1	004_15d124	TRUE
MLOC_41182.1	004_15d124	TRUE
MLOC_41186.1	004_15d124	TRUE
MLOC_41189.1	004_15d124	TRUE
MLOC_41230	004_15d124	TRUE
MLOC_41241.1	004_15d124	TRUE
MLOC_41261.1	004_15d124	TRUE
MLOC_41265.1	004_15d124	TRUE
MLOC_41321.1	004_15d124	TRUE
MLOC_41354.1	004_15d124	TRUE
MLOC_41393.1	004_15d124	TRUE
MLOC_41396.1	004_15d124	TRUE
MLOC_41398.1	004_15d124	TRUE
MLOC_41399.1	004_15d124	TRUE
MLOC_41551.1	004_15d124	TRUE
MLOC_41611.1	004_15d124	TRUE
MLOC_41654.1	004_15d124	TRUE
MLOC_41666.1	004_15d124	TRUE
MLOC_41751.1	004_15d124	TRUE
MLOC_41849	004_15d124	TRUE
MLOC_41902.1	004_15d124	TRUE
MLOC_41961.1	004_15d124	TRUE
MLOC_41983.1	004_15d124	TRUE
MLOC_42012.1	004_15d124	TRUE
MLOC_42018.1	004_15d124	TRUE
MLOC_4202.1	004_15d124	TRUE
MLOC_42060.1	004_15d124	TRUE
MLOC_42112.1	004_15d124	TRUE
MLOC_42135.1	004_15d124	TRUE
MLOC_42169.1	004_15d124	TRUE
MLOC_42239.1	004_15d124	TRUE
MLOC_42254	004_15d124	TRUE
MLOC_42305	004_15d124	TRUE
MLOC_42314.1	004_15d124	TRUE
MLOC_42391.1	004_15d124	TRUE
MLOC_42395.1	004_15d124	TRUE
MLOC_42410.1	004_15d124	TRUE
MLOC_42441.1	004_15d124	TRUE
MLOC_42461.1	004_15d124	TRUE
MLOC_42519.1	004_15d124	TRUE
MLOC_42635.1	004_15d124	TRUE
MLOC_42674.1	004_15d124	TRUE
MLOC_42758.1	004_15d124	TRUE
MLOC_42759	004_15d124	TRUE
MLOC_42781.1	004_15d124	TRUE
MLOC_4280	004_15d124	TRUE
MLOC_42806.1	004_15d124	TRUE
MLOC_42913.1	004_15d124	TRUE
MLOC_4295.2	004_15d124	TRUE
MLOC_42956.1	004_15d124	TRUE
MLOC_42961	004_15d124	TRUE
MLOC_4303	004_15d124	TRUE
MLOC_43063.1	004_15d124	TRUE
MLOC_43072	004_15d124	TRUE
MLOC_4314.2	004_15d124	TRUE
MLOC_43211	004_15d124	TRUE
MLOC_43217.1	004_15d124	TRUE
MLOC_43219.1	004_15d124	TRUE
MLOC_43354.2	004_15d124	TRUE
MLOC_43395.1	004_15d124	TRUE
MLOC_43403.1	004_15d124	TRUE
MLOC_43430.2	004_15d124	TRUE
MLOC_43452	004_15d124	TRUE
MLOC_43497	004_15d124	TRUE
MLOC_43713.1	004_15d124	TRUE
MLOC_43717.1	004_15d124	TRUE
MLOC_43794.1	004_15d124	TRUE
MLOC_4382.1	004_15d124	TRUE
MLOC_43849.1	004_15d124	TRUE
MLOC_43877	004_15d124	TRUE
MLOC_43879	004_15d124	TRUE
MLOC_43909.1	004_15d124	TRUE
MLOC_43920.1	004_15d124	TRUE
MLOC_43945	004_15d124	TRUE
MLOC_4396.1	004_15d124	TRUE
MLOC_4399.2	004_15d124	TRUE
MLOC_44021	004_15d124	TRUE
MLOC_44049.3	004_15d124	TRUE
MLOC_44060	004_15d124	TRUE
MLOC_44066.1	004_15d124	TRUE
MLOC_4407.1	004_15d124	TRUE
MLOC_44085.1	004_15d124	TRUE
MLOC_44102.4	004_15d124	TRUE
MLOC_44106.1	004_15d124	TRUE
MLOC_44134	004_15d124	TRUE
MLOC_44140	004_15d124	TRUE
MLOC_4418.3	004_15d124	TRUE
MLOC_442.2	004_15d124	TRUE
MLOC_44228.1	004_15d124	TRUE
MLOC_44233.5	004_15d124	TRUE
MLOC_44240.1	004_15d124	TRUE
MLOC_44267	004_15d124	TRUE
MLOC_44292	004_15d124	TRUE
MLOC_44337	004_15d124	TRUE
MLOC_44346	004_15d124	TRUE
MLOC_44350.1	004_15d124	TRUE
MLOC_44360.1	004_15d124	TRUE
MLOC_44414.1	004_15d124	TRUE
MLOC_44424.1	004_15d124	TRUE
MLOC_44425.1	004_15d124	TRUE
MLOC_44441	004_15d124	TRUE
MLOC_4447.2	004_15d124	TRUE
MLOC_44483.1	004_15d124	TRUE
MLOC_44485.1	004_15d124	TRUE
MLOC_4449.1	004_15d124	TRUE
MLOC_44504.1	004_15d124	TRUE
MLOC_44536.1	004_15d124	TRUE
MLOC_44566.1	004_15d124	TRUE
MLOC_44567.1	004_15d124	TRUE
MLOC_4466.2	004_15d124	TRUE
MLOC_44675	004_15d124	TRUE
MLOC_44680	004_15d124	TRUE
MLOC_44713	004_15d124	TRUE
MLOC_44724	004_15d124	TRUE
MLOC_44740.1	004_15d124	TRUE
MLOC_44751	004_15d124	TRUE
MLOC_44802.1	004_15d124	TRUE
MLOC_44877.1	004_15d124	TRUE
MLOC_44879	004_15d124	TRUE
MLOC_44971	004_15d124	TRUE
MLOC_45016.1	004_15d124	TRUE
MLOC_4502.1	004_15d124	TRUE
MLOC_45029.1	004_15d124	TRUE
MLOC_45211.1	004_15d124	TRUE
MLOC_45258.1	004_15d124	TRUE
MLOC_45355.1	004_15d124	TRUE
MLOC_45395.1	004_15d124	TRUE
MLOC_45406.1	004_15d124	TRUE
MLOC_45416.1	004_15d124	TRUE
MLOC_45417.1	004_15d124	TRUE
MLOC_4545.1	004_15d124	TRUE
MLOC_45540.1	004_15d124	TRUE
MLOC_45548.2	004_15d124	TRUE
MLOC_45550.1	004_15d124	TRUE
MLOC_45552.1	004_15d124	TRUE
MLOC_45611.1	004_15d124	TRUE
MLOC_45654.1	004_15d124	TRUE
MLOC_45677.1	004_15d124	TRUE
MLOC_45680.1	004_15d124	TRUE
MLOC_45713.1	004_15d124	TRUE
MLOC_45800.1	004_15d124	TRUE
MLOC_45850.1	004_15d124	TRUE
MLOC_45916	004_15d124	TRUE
MLOC_45952	004_15d124	TRUE
MLOC_46003.1	004_15d124	TRUE
MLOC_46119.1	004_15d124	TRUE
MLOC_46237.2	004_15d124	TRUE
MLOC_46307	004_15d124	TRUE
MLOC_46313.1	004_15d124	TRUE
MLOC_46322.1	004_15d124	TRUE
MLOC_46375.2	004_15d124	TRUE
MLOC_46394.1	004_15d124	TRUE
MLOC_46407	004_15d124	TRUE
MLOC_4643	004_15d124	TRUE
MLOC_4657.1	004_15d124	TRUE
MLOC_46621.1	004_15d124	TRUE
MLOC_4667	004_15d124	TRUE
MLOC_4672.1	004_15d124	TRUE
MLOC_46778.1	004_15d124	TRUE
MLOC_46848.1	004_15d124	TRUE
MLOC_46852.1	004_15d124	TRUE
MLOC_46889	004_15d124	TRUE
MLOC_46910.1	004_15d124	TRUE
MLOC_46937.1	004_15d124	TRUE
MLOC_4695	004_15d124	TRUE
MLOC_46959.1	004_15d124	TRUE
MLOC_47050.1	004_15d124	TRUE
MLOC_47108.1	004_15d124	TRUE
MLOC_47140.1	004_15d124	TRUE
MLOC_47155	004_15d124	TRUE
MLOC_47293.1	004_15d124	TRUE
MLOC_47316.2	004_15d124	TRUE
MLOC_47334	004_15d124	TRUE
MLOC_47404.1	004_15d124	TRUE
MLOC_47469.1	004_15d124	TRUE
MLOC_47475.1	004_15d124	TRUE
MLOC_47512.1	004_15d124	TRUE
MLOC_4753.2	004_15d124	TRUE
MLOC_47555.1	004_15d124	TRUE
MLOC_47592.1	004_15d124	TRUE
MLOC_47617.1	004_15d124	TRUE
MLOC_47666.1	004_15d124	TRUE
MLOC_47872.1	004_15d124	TRUE
MLOC_47890	004_15d124	TRUE
MLOC_47898.1	004_15d124	TRUE
MLOC_48023.1	004_15d124	TRUE
MLOC_48036.1	004_15d124	TRUE
MLOC_48049	004_15d124	TRUE
MLOC_48071.1	004_15d124	TRUE
MLOC_48072.1	004_15d124	TRUE
MLOC_4817	004_15d124	TRUE
MLOC_48208.1	004_15d124	TRUE
MLOC_48287.1	004_15d124	TRUE
MLOC_4830	004_15d124	TRUE
MLOC_48351.2	004_15d124	TRUE
MLOC_48423.1	004_15d124	TRUE
MLOC_48429.1	004_15d124	TRUE
MLOC_48449.1	004_15d124	TRUE
MLOC_48455	004_15d124	TRUE
MLOC_48470.1	004_15d124	TRUE
MLOC_48481.2	004_15d124	TRUE
MLOC_48496.1	004_15d124	TRUE
MLOC_48508.1	004_15d124	TRUE
MLOC_4863.2	004_15d124	TRUE
MLOC_48642	004_15d124	TRUE
MLOC_48756.1	004_15d124	TRUE
MLOC_48789.1	004_15d124	TRUE
MLOC_4879.2	004_15d124	TRUE
MLOC_48816.1	004_15d124	TRUE
MLOC_48944.1	004_15d124	TRUE
MLOC_48949	004_15d124	TRUE
MLOC_49035.1	004_15d124	TRUE
MLOC_49147.1	004_15d124	TRUE
MLOC_49166.1	004_15d124	TRUE
MLOC_4933.3	004_15d124	TRUE
MLOC_49330.1	004_15d124	TRUE
MLOC_49400	004_15d124	TRUE
MLOC_49401.1	004_15d124	TRUE
MLOC_49526.1	004_15d124	TRUE
MLOC_497.1	004_15d124	TRUE
MLOC_4970.1	004_15d124	TRUE
MLOC_49707.1	004_15d124	TRUE
MLOC_49726.1	004_15d124	TRUE
MLOC_49728	004_15d124	TRUE
MLOC_49805.1	004_15d124	TRUE
MLOC_49810.1	004_15d124	TRUE
MLOC_4986.2	004_15d124	TRUE
MLOC_49869.1	004_15d124	TRUE
MLOC_49954	004_15d124	TRUE
MLOC_49993.1	004_15d124	TRUE
MLOC_49994.1	004_15d124	TRUE
MLOC_50030.1	004_15d124	TRUE
MLOC_50033.1	004_15d124	TRUE
MLOC_50046	004_15d124	TRUE
MLOC_50064	004_15d124	TRUE
MLOC_50071.1	004_15d124	TRUE
MLOC_50091.1	004_15d124	TRUE
MLOC_50165.1	004_15d124	TRUE
MLOC_50205	004_15d124	TRUE
MLOC_5031.3	004_15d124	TRUE
MLOC_50357.1	004_15d124	TRUE
MLOC_50439.1	004_15d124	TRUE
MLOC_50442.1	004_15d124	TRUE
MLOC_50578.1	004_15d124	TRUE
MLOC_50607	004_15d124	TRUE
MLOC_50621.1	004_15d124	TRUE
MLOC_50628.1	004_15d124	TRUE
MLOC_50633.1	004_15d124	TRUE
MLOC_5064.2	004_15d124	TRUE
MLOC_50701	004_15d124	TRUE
MLOC_50745.1	004_15d124	TRUE
MLOC_50796.3	004_15d124	TRUE
MLOC_5080	004_15d124	TRUE
MLOC_50839.5	004_15d124	TRUE
MLOC_50847.2	004_15d124	TRUE
MLOC_50898.6	004_15d124	TRUE
MLOC_5093	004_15d124	TRUE
MLOC_50941.3	004_15d124	TRUE
MLOC_50952.1	004_15d124	TRUE
MLOC_50980	004_15d124	TRUE
MLOC_51009.1	004_15d124	TRUE
MLOC_51034.1	004_15d124	TRUE
MLOC_5109.1	004_15d124	TRUE
MLOC_51093.1	004_15d124	TRUE
MLOC_5110	004_15d124	TRUE
MLOC_51101.1	004_15d124	TRUE
MLOC_51140.2	004_15d124	TRUE
MLOC_51143.1	004_15d124	TRUE
MLOC_51154.1	004_15d124	TRUE
MLOC_51183.1	004_15d124	TRUE
MLOC_51251	004_15d124	TRUE
MLOC_51268.3	004_15d124	TRUE
MLOC_51298	004_15d124	TRUE
MLOC_51302.1	004_15d124	TRUE
MLOC_51435	004_15d124	TRUE
MLOC_51457	004_15d124	TRUE
MLOC_51472	004_15d124	TRUE
MLOC_51535.1	004_15d124	TRUE
MLOC_51537.4	004_15d124	TRUE
MLOC_51550.1	004_15d124	TRUE
MLOC_51560.3	004_15d124	TRUE
MLOC_51589.1	004_15d124	TRUE
MLOC_51594.1	004_15d124	TRUE
MLOC_51598.3	004_15d124	TRUE
MLOC_51619.1	004_15d124	TRUE
MLOC_51687.2	004_15d124	TRUE
MLOC_5173.1	004_15d124	TRUE
MLOC_51781.3	004_15d124	TRUE
MLOC_5179.2	004_15d124	TRUE
MLOC_51817.2	004_15d124	TRUE
MLOC_51884	004_15d124	TRUE
MLOC_51903.1	004_15d124	TRUE
MLOC_51904.1	004_15d124	TRUE
MLOC_52012.1	004_15d124	TRUE
MLOC_52022.1	004_15d124	TRUE
MLOC_52137.1	004_15d124	TRUE
MLOC_52161.1	004_15d124	TRUE
MLOC_52186.1	004_15d124	TRUE
MLOC_52193.1	004_15d124	TRUE
MLOC_52194.1	004_15d124	TRUE
MLOC_5223.2	004_15d124	TRUE
MLOC_52238.1	004_15d124	TRUE
MLOC_52250	004_15d124	TRUE
MLOC_5226	004_15d124	TRUE
MLOC_5232.1	004_15d124	TRUE
MLOC_52343.1	004_15d124	TRUE
MLOC_52347.1	004_15d124	TRUE
MLOC_52357.1	004_15d124	TRUE
MLOC_52361.3	004_15d124	TRUE
MLOC_52396	004_15d124	TRUE
MLOC_5243.1	004_15d124	TRUE
MLOC_52439.6	004_15d124	TRUE
MLOC_52462.2	004_15d124	TRUE
MLOC_52472	004_15d124	TRUE
MLOC_52517	004_15d124	TRUE
MLOC_52543.1	004_15d124	TRUE
MLOC_52559.1	004_15d124	TRUE
MLOC_52584	004_15d124	TRUE
MLOC_52605.1	004_15d124	TRUE
MLOC_52643.1	004_15d124	TRUE
MLOC_52731.1	004_15d124	TRUE
MLOC_52732.1	004_15d124	TRUE
MLOC_52764.1	004_15d124	TRUE
MLOC_52826	004_15d124	TRUE
MLOC_52864.1	004_15d124	TRUE
MLOC_52879.5	004_15d124	TRUE
MLOC_52900.1	004_15d124	TRUE
MLOC_52920.4	004_15d124	TRUE
MLOC_52947.1	004_15d124	TRUE
MLOC_52970.1	004_15d124	TRUE
MLOC_52982	004_15d124	TRUE
MLOC_53027.1	004_15d124	TRUE
MLOC_53040.1	004_15d124	TRUE
MLOC_531.1	004_15d124	TRUE
MLOC_53102	004_15d124	TRUE
MLOC_53149.3	004_15d124	TRUE
MLOC_53181.1	004_15d124	TRUE
MLOC_53190	004_15d124	TRUE
MLOC_53202.1	004_15d124	TRUE
MLOC_53246.1	004_15d124	TRUE
MLOC_53285.1	004_15d124	TRUE
MLOC_53314.1	004_15d124	TRUE
MLOC_53353	004_15d124	TRUE
MLOC_5338.1	004_15d124	TRUE
MLOC_53389	004_15d124	TRUE
MLOC_53422.1	004_15d124	TRUE
MLOC_53451.2	004_15d124	TRUE
MLOC_53480.2	004_15d124	TRUE
MLOC_53482.1	004_15d124	TRUE
MLOC_53684.2	004_15d124	TRUE
MLOC_53715.1	004_15d124	TRUE
MLOC_53725.1	004_15d124	TRUE
MLOC_5374.1	004_15d124	TRUE
MLOC_53845	004_15d124	TRUE
MLOC_53862.2	004_15d124	TRUE
MLOC_53886.2	004_15d124	TRUE
MLOC_53891.1	004_15d124	TRUE
MLOC_53910	004_15d124	TRUE
MLOC_53933.1	004_15d124	TRUE
MLOC_53953.3	004_15d124	TRUE
MLOC_53961.1	004_15d124	TRUE
MLOC_53985.4	004_15d124	TRUE
MLOC_54010.6	004_15d124	TRUE
MLOC_54024	004_15d124	TRUE
MLOC_54044.1	004_15d124	TRUE
MLOC_54045.5	004_15d124	TRUE
MLOC_5406	004_15d124	TRUE
MLOC_54106	004_15d124	TRUE
MLOC_54107.1	004_15d124	TRUE
MLOC_54128.1	004_15d124	TRUE
MLOC_54154	004_15d124	TRUE
MLOC_54160.1	004_15d124	TRUE
MLOC_54179.2	004_15d124	TRUE
MLOC_54190	004_15d124	TRUE
MLOC_54213.1	004_15d124	TRUE
MLOC_54230.6	004_15d124	TRUE
MLOC_54256.2	004_15d124	TRUE
MLOC_54264.1	004_15d124	TRUE
MLOC_54282.2	004_15d124	TRUE
MLOC_54335.1	004_15d124	TRUE
MLOC_54352.1	004_15d124	TRUE
MLOC_54354	004_15d124	TRUE
MLOC_54395	004_15d124	TRUE
MLOC_54415.1	004_15d124	TRUE
MLOC_5444.3	004_15d124	TRUE
MLOC_54467.3	004_15d124	TRUE
MLOC_54480.1	004_15d124	TRUE
MLOC_54490.8	004_15d124	TRUE
MLOC_54492.2	004_15d124	TRUE
MLOC_54510.1	004_15d124	TRUE
MLOC_54525.2	004_15d124	TRUE
MLOC_54532.1	004_15d124	TRUE
MLOC_54548	004_15d124	TRUE
MLOC_54565.1	004_15d124	TRUE
MLOC_5460	004_15d124	TRUE
MLOC_54649.3	004_15d124	TRUE
MLOC_54669.1	004_15d124	TRUE
MLOC_54691.1	004_15d124	TRUE
MLOC_54710.1	004_15d124	TRUE
MLOC_54711.3	004_15d124	TRUE
MLOC_54734	004_15d124	TRUE
MLOC_54768.1	004_15d124	TRUE
MLOC_54794.6	004_15d124	TRUE
MLOC_54836.1	004_15d124	TRUE
MLOC_5485.1	004_15d124	TRUE
MLOC_54886	004_15d124	TRUE
MLOC_54896	004_15d124	TRUE
MLOC_54917.1	004_15d124	TRUE
MLOC_54925	004_15d124	TRUE
MLOC_55013.1	004_15d124	TRUE
MLOC_55054.1	004_15d124	TRUE
MLOC_55057.1	004_15d124	TRUE
MLOC_55060.1	004_15d124	TRUE
MLOC_55080.1	004_15d124	TRUE
MLOC_55086	004_15d124	TRUE
MLOC_55102.5	004_15d124	TRUE
MLOC_55140.1	004_15d124	TRUE
MLOC_55156.1	004_15d124	TRUE
MLOC_55186	004_15d124	TRUE
MLOC_55208.5	004_15d124	TRUE
MLOC_5521.1	004_15d124	TRUE
MLOC_55213	004_15d124	TRUE
MLOC_55240.1	004_15d124	TRUE
MLOC_55253.3	004_15d124	TRUE
MLOC_55270	004_15d124	TRUE
MLOC_55275	004_15d124	TRUE
MLOC_55280.1	004_15d124	TRUE
MLOC_55287.3	004_15d124	TRUE
MLOC_55291.2	004_15d124	TRUE
MLOC_55348	004_15d124	TRUE
MLOC_55352	004_15d124	TRUE
MLOC_55371.1	004_15d124	TRUE
MLOC_5540.1	004_15d124	TRUE
MLOC_55452.1	004_15d124	TRUE
MLOC_55453	004_15d124	TRUE
MLOC_55460.1	004_15d124	TRUE
MLOC_5548	004_15d124	TRUE
MLOC_55497.1	004_15d124	TRUE
MLOC_55540.1	004_15d124	TRUE
MLOC_55590.1	004_15d124	TRUE
MLOC_55612.1	004_15d124	TRUE
MLOC_5565.1	004_15d124	TRUE
MLOC_55679.1	004_15d124	TRUE
MLOC_55762.2	004_15d124	TRUE
MLOC_55767.2	004_15d124	TRUE
MLOC_55834	004_15d124	TRUE
MLOC_55857.2	004_15d124	TRUE
MLOC_55872.12	004_15d124	TRUE
MLOC_55880.1	004_15d124	TRUE
MLOC_55888.2	004_15d124	TRUE
MLOC_55914.1	004_15d124	TRUE
MLOC_55934.1	004_15d124	TRUE
MLOC_55976.1	004_15d124	TRUE
MLOC_55983.2	004_15d124	TRUE
MLOC_55987.4	004_15d124	TRUE
MLOC_56020.1	004_15d124	TRUE
MLOC_56034.1	004_15d124	TRUE
MLOC_56112.1	004_15d124	TRUE
MLOC_56120	004_15d124	TRUE
MLOC_56159	004_15d124	TRUE
MLOC_5618.2	004_15d124	TRUE
MLOC_56184.1	004_15d124	TRUE
MLOC_56204	004_15d124	TRUE
MLOC_56246.1	004_15d124	TRUE
MLOC_56291.1	004_15d124	TRUE
MLOC_56298.1	004_15d124	TRUE
MLOC_56299.1	004_15d124	TRUE
MLOC_56313.1	004_15d124	TRUE
